dataset,fold,method,test_error,rank,normalized-error,time fit (s),time infer (s),config_selected,portfolio_name,seed,fit budget
blood-transfusion-service-center,2,Portfolio-N3 (ensemble),0.3060428849902534,201.00000000000003,0.7333328533324709,6.533731460571289,0.0007446564455083,"['CatBoost_r78_BAG_L1', 'NeuralNetTorch_r87_BAG_L1', 'LightGBM_r9_BAG_L1']",,1,
boston,0,Portfolio-N2 (ensemble),1.7583652981683584,177.14886944473344,0.4421807260841655,66.85002779960632,0.0020319906619226,"['CatBoost_r78_BAG_L1', 'NeuralNetTorch_r87_BAG_L1']",,1,
boston,1,Portfolio-N2 (ensemble),2.5009662235063623,21.278461119187902,0.2971986694973381,71.3040943145752,0.001783517038398,"['CatBoost_r78_BAG_L1', 'NeuralNetTorch_r87_BAG_L1']",,1,
boston,2,Portfolio-N2 (ensemble),2.169243861024267,402.2376280789696,0.5260411255874576,60.57058334350586,0.0016123409798964,"['CatBoost_r78_BAG_L1', 'NeuralNetTorch_r87_BAG_L1']",,1,
boston,0,Portfolio-N3 (ensemble),1.7583652981683584,177.14886944473344,0.4421807260841655,68.78589296340942,0.0020319906619226,"['CatBoost_r78_BAG_L1', 'NeuralNetTorch_r87_BAG_L1', 'LightGBM_r9_BAG_L1']",,1,
boston,1,Portfolio-N3 (ensemble),2.5120425602270937,26.22039044431505,0.3083049936514149,75.54388332366943,0.0058427535498094,"['CatBoost_r78_BAG_L1', 'NeuralNetTorch_r87_BAG_L1', 'LightGBM_r9_BAG_L1']",,1,
boston,2,Portfolio-N3 (ensemble),2.1761059024177363,416.0574978695364,0.5382681724322643,65.22893738746643,0.0078305048433687,"['CatBoost_r78_BAG_L1', 'NeuralNetTorch_r87_BAG_L1', 'LightGBM_r9_BAG_L1']",,1,
boston_corrected,0,Portfolio-N2 (ensemble),0.0248447204968944,269.0000000002793,0.7777745184707201,9.537930488586426,0.0017239265291115,"['CatBoost_r78_BAG_L1', 'NeuralNetTorch_r87_BAG_L1']",,1,
boston_corrected,1,Portfolio-N2 (ensemble),0.0559006211180124,271.0000000000183,0.7999999999999973,8.15462613105774,0.0016359378226659,"['CatBoost_r78_BAG_L1', 'NeuralNetTorch_r87_BAG_L1']",,1,
boston_corrected,2,Portfolio-N2 (ensemble),0.0170807453416148,652.3879310344828,1.0,10.903574228286743,0.0021384544523336,"['CatBoost_r78_BAG_L1', 'NeuralNetTorch_r87_BAG_L1']",,1,
boston_corrected,0,Portfolio-N3 (ensemble),0.0326086956521739,709.0000000000798,1.0,10.30316686630249,0.0024670103321903,"['CatBoost_r78_BAG_L1', 'NeuralNetTorch_r87_BAG_L1', 'LightGBM_r9_BAG_L1']",,1,
boston_corrected,1,Portfolio-N3 (ensemble),0.0559006211180124,271.0000000000183,0.7999999999999973,9.013206005096436,0.0023868621102432,"['CatBoost_r78_BAG_L1', 'NeuralNetTorch_r87_BAG_L1', 'LightGBM_r9_BAG_L1']",,1,
boston_corrected,2,Portfolio-N3 (ensemble),0.0155279503105589,409.1329479768786,0.9999999999999716,11.673214435577393,0.0029203071895794,"['CatBoost_r78_BAG_L1', 'NeuralNetTorch_r87_BAG_L1', 'LightGBM_r9_BAG_L1']",,1,
climate-model-simulation-crashes,0,Portfolio-N2 (ensemble),0.1899999999999999,171.0,0.8333333333333337,72.4766104221344,0.0006576644049749,"['CatBoost_r78_BAG_L1', 'NeuralNetTorch_r87_BAG_L1']",,1,
climate-model-simulation-crashes,1,Portfolio-N2 (ensemble),0.025,773.0,1.0,17.397998094558716,0.0007376096866748,"['CatBoost_r78_BAG_L1', 'NeuralNetTorch_r87_BAG_L1']",,1,
climate-model-simulation-crashes,2,Portfolio-N2 (ensemble),0.0849999999999999,355.0,0.6363636363636369,104.34756660461426,0.0009759487929167,"['CatBoost_r78_BAG_L1', 'NeuralNetTorch_r87_BAG_L1']",,1,
climate-model-simulation-crashes,0,Portfolio-N3 (ensemble),0.2149999999999999,787.3333333333334,1.0,74.68612575531006,0.002670367558797,"['CatBoost_r78_BAG_L1', 'NeuralNetTorch_r87_BAG_L1', 'LightGBM_r9_BAG_L1']",,1,
climate-model-simulation-crashes,1,Portfolio-N3 (ensemble),0.035,1021.0,1.0,18.6884605884552,0.0011788783250031,"['CatBoost_r78_BAG_L1', 'NeuralNetTorch_r87_BAG_L1', 'LightGBM_r9_BAG_L1']",,1,
climate-model-simulation-crashes,2,Portfolio-N3 (ensemble),0.0749999999999999,184.0,0.4545454545454545,105.3908429145813,0.0016549825668334,"['CatBoost_r78_BAG_L1', 'NeuralNetTorch_r87_BAG_L1', 'LightGBM_r9_BAG_L1']",,1,
cylinder-bands,0,Portfolio-N2 (ensemble),0.05890603085554,135.0,0.4782608695652233,23.794245719909668,0.0027153668580229,"['CatBoost_r78_BAG_L1', 'NeuralNetTorch_r87_BAG_L1']",,1,
cylinder-bands,1,Portfolio-N2 (ensemble),0.0392706872370266,154.00000000007765,0.3580246913580252,31.62928414344788,0.0025510169841623,"['CatBoost_r78_BAG_L1', 'NeuralNetTorch_r87_BAG_L1']",,1,
cylinder-bands,2,Portfolio-N2 (ensemble),0.0336605890603085,565.0000000000675,0.9411764705882426,20.717134475708008,0.0025955703523423,"['CatBoost_r78_BAG_L1', 'NeuralNetTorch_r87_BAG_L1']",,1,
cylinder-bands,0,Portfolio-N3 (ensemble),0.0645161290322581,314.00000000000006,0.6521739130434844,24.936119318008423,0.0047022104263302,"['CatBoost_r78_BAG_L1', 'NeuralNetTorch_r87_BAG_L1', 'LightGBM_r9_BAG_L1']",,1,
cylinder-bands,1,Portfolio-N3 (ensemble),0.0504908835904628,309.0,0.5555555555555567,32.74998950958252,0.0041419091048062,"['CatBoost_r78_BAG_L1', 'NeuralNetTorch_r87_BAG_L1', 'LightGBM_r9_BAG_L1']",,1,
cylinder-bands,2,Portfolio-N3 (ensemble),0.0336605890603085,565.0000000000675,0.9411764705882426,21.749881982803345,0.0041708283954195,"['CatBoost_r78_BAG_L1', 'NeuralNetTorch_r87_BAG_L1', 'LightGBM_r9_BAG_L1']",,1,
diabetes,0,Portfolio-N2 (ensemble),0.0814814814814814,87.31818181818181,0.5294117647058844,8.788696050643921,0.0008356540153423,"['CatBoost_r78_BAG_L1', 'NeuralNetTorch_r87_BAG_L1']",,1,
diabetes,1,Portfolio-N2 (ensemble),0.2222222222222222,346.5,0.75,8.366879224777222,0.0008255243301391,"['CatBoost_r78_BAG_L1', 'NeuralNetTorch_r87_BAG_L1']",,1,
diabetes,2,Portfolio-N2 (ensemble),0.131111111111111,421.3333333333333,0.8205128205128188,6.174018859863282,0.0008792026589313,"['CatBoost_r78_BAG_L1', 'NeuralNetTorch_r87_BAG_L1']",,1,
diabetes,0,Portfolio-N3 (ensemble),0.0814814814814814,87.31818181818181,0.5294117647058844,9.48465871810913,0.0008356540153423,"['CatBoost_r78_BAG_L1', 'NeuralNetTorch_r87_BAG_L1', 'LightGBM_r9_BAG_L1']",,1,
diabetes,1,Portfolio-N3 (ensemble),0.2222222222222222,346.5,0.75,9.04169511795044,0.0008255243301391,"['CatBoost_r78_BAG_L1', 'NeuralNetTorch_r87_BAG_L1', 'LightGBM_r9_BAG_L1']",,1,
diabetes,2,Portfolio-N3 (ensemble),0.1296296296296296,395.00000000000006,0.7692307692307698,6.76956605911255,0.001219802846511,"['CatBoost_r78_BAG_L1', 'NeuralNetTorch_r87_BAG_L1', 'LightGBM_r9_BAG_L1']",,1,
dresses-sales,0,Portfolio-N2 (ensemble),0.4499178981937602,464.1666666666667,0.9032258064516137,7.974987745285034,0.0016318941116332,"['CatBoost_r78_BAG_L1', 'NeuralNetTorch_r87_BAG_L1']",,1,
dresses-sales,1,Portfolio-N2 (ensemble),0.3103448275862068,631.25,1.0,16.42046046257019,0.0018686437606809,"['CatBoost_r78_BAG_L1', 'NeuralNetTorch_r87_BAG_L1']",,1,
dresses-sales,2,Portfolio-N2 (ensemble),0.4334975369458128,872.0,1.0,17.42109513282776,0.0020716667175292,"['CatBoost_r78_BAG_L1', 'NeuralNetTorch_r87_BAG_L1']",,1,
dresses-sales,0,Portfolio-N3 (ensemble),0.4466338259441708,407.0,0.8709677419354845,8.656554460525513,0.0024831628799437,"['CatBoost_r78_BAG_L1', 'NeuralNetTorch_r87_BAG_L1', 'LightGBM_r9_BAG_L1']",,1,
dresses-sales,1,Portfolio-N3 (ensemble),0.2955665024630541,426.25,0.8769230769230763,16.988720893859863,0.0029677295684812,"['CatBoost_r78_BAG_L1', 'NeuralNetTorch_r87_BAG_L1', 'LightGBM_r9_BAG_L1']",,1,
dresses-sales,2,Portfolio-N3 (ensemble),0.4121510673234811,582.0,0.9759036144578318,17.96189832687378,0.0029198551177977,"['CatBoost_r78_BAG_L1', 'NeuralNetTorch_r87_BAG_L1', 'LightGBM_r9_BAG_L1']",,1,
fri_c0_500_5,0,Portfolio-N2 (ensemble),0.0432,83.0,0.3333333333333348,43.0036702156067,0.001039547920227,"['CatBoost_r78_BAG_L1', 'NeuralNetTorch_r87_BAG_L1']",,1,
fri_c0_500_5,1,Portfolio-N2 (ensemble),0.0672,283.0,0.5555555555555564,11.306957721710203,0.0008036565780639,"['CatBoost_r78_BAG_L1', 'NeuralNetTorch_r87_BAG_L1']",,1,
fri_c0_500_5,2,Portfolio-N2 (ensemble),0.0415999999999999,951.0,1.0,50.46789407730103,0.0009064388275146,"['CatBoost_r78_BAG_L1', 'NeuralNetTorch_r87_BAG_L1']",,1,
fri_c0_500_5,0,Portfolio-N3 (ensemble),0.0432,83.0,0.3333333333333348,43.96199679374696,0.001039547920227,"['CatBoost_r78_BAG_L1', 'NeuralNetTorch_r87_BAG_L1', 'LightGBM_r9_BAG_L1']",,1,
fri_c0_500_5,1,Portfolio-N3 (ensemble),0.0767999999999999,492.0,0.7777777777777772,12.282037734985352,0.0016985416412352,"['CatBoost_r78_BAG_L1', 'NeuralNetTorch_r87_BAG_L1', 'LightGBM_r9_BAG_L1']",,1,
fri_c0_500_5,2,Portfolio-N3 (ensemble),0.0335999999999999,783.0,1.0,51.20382690429688,0.0017218542098997,"['CatBoost_r78_BAG_L1', 'NeuralNetTorch_r87_BAG_L1', 'LightGBM_r9_BAG_L1']",,1,
fri_c2_500_50,0,Portfolio-N2 (ensemble),0.0566666666666666,221.2142857142857,0.6944444444444452,55.62395930290222,0.000255069732666,"['CatBoost_r78_BAG_L1', 'NeuralNetTorch_r87_BAG_L1']",,1,
fri_c2_500_50,1,Portfolio-N2 (ensemble),0.015,276.0,0.5000000000000048,162.9775357246399,0.0005426406860351,"['CatBoost_r78_BAG_L1', 'NeuralNetTorch_r87_BAG_L1']",,1,
fri_c2_500_50,2,Portfolio-N2 (ensemble),0.0466666666666666,433.1785714285714,0.7777777777777776,150.0748062133789,0.0003478908538818,"['CatBoost_r78_BAG_L1', 'NeuralNetTorch_r87_BAG_L1']",,1,
fri_c2_500_50,0,Portfolio-N3 (ensemble),0.0633333333333333,427.1333333333333,0.8055555555555572,60.14029002189636,0.0044559764862059,"['CatBoost_r78_BAG_L1', 'NeuralNetTorch_r87_BAG_L1', 'XGBoost_r199_BAG_L1']",,1,
fri_c2_500_50,1,Portfolio-N3 (ensemble),0.0183333333333333,463.280701754386,0.7499999999999953,165.13681840896606,0.0023463582992552,"['CatBoost_r78_BAG_L1', 'NeuralNetTorch_r87_BAG_L1', 'XGBoost_r199_BAG_L1']",,1,
fri_c2_500_50,2,Portfolio-N3 (ensemble),0.045,372.0,0.7407407407407419,152.70022082328796,0.0029198503494261,"['CatBoost_r78_BAG_L1', 'NeuralNetTorch_r87_BAG_L1', 'XGBoost_r199_BAG_L1']",,1,
fri_c3_500_10,0,Portfolio-N2 (ensemble),0.0515297906602254,84.25,0.5357142857142868,63.36517357826233,0.0008212947845457,"['CatBoost_r78_BAG_L1', 'NeuralNetTorch_r87_BAG_L1']",,1,
fri_c3_500_10,1,Portfolio-N2 (ensemble),0.0144927536231883,181.00000000000003,0.4615363491041348,34.95440196990967,0.0011367464065551,"['CatBoost_r78_BAG_L1', 'NeuralNetTorch_r87_BAG_L1']",,1,
fri_c3_500_10,2,Portfolio-N2 (ensemble),0.0096618357487923,467.00000000000006,0.666666666666675,23.43435931205749,0.0010641193389891,"['CatBoost_r78_BAG_L1', 'NeuralNetTorch_r87_BAG_L1']",,1,
fri_c3_500_10,0,Portfolio-N3 (ensemble),0.0563607085346216,147.0000000000119,0.6428571428571443,65.12107181549072,0.0028519392013548,"['CatBoost_r78_BAG_L1', 'NeuralNetTorch_r87_BAG_L1', 'LightGBM_r9_BAG_L1']",,1,
fri_c3_500_10,1,Portfolio-N3 (ensemble),0.0144927536231883,181.00000000000003,0.4615363491041348,36.56272792816162,0.0026332569122313,"['CatBoost_r78_BAG_L1', 'NeuralNetTorch_r87_BAG_L1', 'LightGBM_r9_BAG_L1']",,1,
fri_c3_500_10,2,Portfolio-N3 (ensemble),0.0064412238325282,217.0,0.333333333333348,24.498826026916504,0.0021608638763426,"['CatBoost_r78_BAG_L1', 'NeuralNetTorch_r87_BAG_L1', 'LightGBM_r9_BAG_L1']",,1,
fri_c3_500_50,0,Portfolio-N2 (ensemble),0.0633116883116883,452.3,0.8965514958377836,168.60586166381836,0.00043212890625,"['CatBoost_r78_BAG_L1', 'NeuralNetTorch_r87_BAG_L1']",,1,
fri_c3_500_50,1,Portfolio-N2 (ensemble),0.0698051948051947,592.0,0.9677419354838708,156.40690565109253,0.0009546518325805,"['CatBoost_r78_BAG_L1', 'NeuralNetTorch_r87_BAG_L1']",,1,
fri_c3_500_50,2,Portfolio-N2 (ensemble),0.0129870129870129,214.00000000000003,0.3333333333333316,147.0436568260193,0.0010504150390623,"['CatBoost_r78_BAG_L1', 'NeuralNetTorch_r87_BAG_L1']",,1,
fri_c3_500_50,0,Portfolio-N3 (ensemble),0.0616883116883116,424.44827586206895,0.8620686611170446,171.5462510585785,0.0029675626754759,"['CatBoost_r78_BAG_L1', 'NeuralNetTorch_r87_BAG_L1', 'XGBoost_r134_BAG_L1']",,1,
fri_c3_500_50,1,Portfolio-N3 (ensemble),0.0665584415584416,465.5,0.9032258064516142,157.9625105857849,0.0024162197113036,"['CatBoost_r78_BAG_L1', 'NeuralNetTorch_r87_BAG_L1', 'XGBoost_r134_BAG_L1']",,1,
fri_c3_500_50,2,Portfolio-N3 (ensemble),0.0113636363636363,156.00000000007395,0.2666666666666636,148.59464287757874,0.0024449348449705,"['CatBoost_r78_BAG_L1', 'NeuralNetTorch_r87_BAG_L1', 'XGBoost_r134_BAG_L1']",,1,
fri_c4_500_100,0,Portfolio-N2 (ensemble),0.0308441558441558,262.32758620689657,0.6000000000000006,285.41774702072144,0.0002592658996582,"['CatBoost_r78_BAG_L1', 'NeuralNetTorch_r87_BAG_L1']",,1,
fri_c4_500_100,1,Portfolio-N2 (ensemble),0.047077922077922,79.25,0.2631578947368436,264.6777513027191,0.000407371520996,"['CatBoost_r78_BAG_L1', 'NeuralNetTorch_r87_BAG_L1']",,1,
fri_c4_500_100,2,Portfolio-N2 (ensemble),0.0324675324675324,175.00000000002225,0.4666643911014012,266.7656664848328,0.0004427671432495,"['CatBoost_r78_BAG_L1', 'NeuralNetTorch_r87_BAG_L1']",,1,
fri_c4_500_100,0,Portfolio-N3 (ensemble),0.0308441558441558,262.32758620689657,0.6000000000000006,289.79481744766235,0.001434998512268,"['CatBoost_r78_BAG_L1', 'NeuralNetTorch_r87_BAG_L1', 'LightGBM_r9_BAG_L1']",,1,
fri_c4_500_100,1,Portfolio-N3 (ensemble),0.0519480519480519,178.00000000000003,0.4210526315789505,268.32711362838745,0.0013672351837157,"['CatBoost_r78_BAG_L1', 'NeuralNetTorch_r87_BAG_L1', 'LightGBM_r9_BAG_L1']",,1,
fri_c4_500_100,2,Portfolio-N3 (ensemble),0.0389610389610389,381.1896551724138,0.7333321955507032,270.31819891929626,0.0014411926269531,"['CatBoost_r78_BAG_L1', 'NeuralNetTorch_r87_BAG_L1', 'LightGBM_r9_BAG_L1']",,1,
house_prices_nominal,0,Portfolio-N2 (ensemble),17906.723851747567,21.35989921857796,0.33229109069901,134.8786871433258,0.0019067640173924,"['CatBoost_r78_BAG_L1', 'NeuralNetTorch_r87_BAG_L1']",,1,
house_prices_nominal,1,Portfolio-N2 (ensemble),26169.45870702377,260.3479124786659,0.4959280576405127,179.2456066608429,0.0019704070809768,"['CatBoost_r78_BAG_L1', 'NeuralNetTorch_r87_BAG_L1']",,1,
house_prices_nominal,2,Portfolio-N2 (ensemble),19939.16466650692,32.17729334210309,0.3791923905033777,176.4328095912933,0.0017498698953079,"['CatBoost_r78_BAG_L1', 'NeuralNetTorch_r87_BAG_L1']",,1,
house_prices_nominal,0,Portfolio-N3 (ensemble),18548.84099059533,101.30178269484264,0.4453931880971413,153.91193890571594,0.0052040701043115,"['CatBoost_r78_BAG_L1', 'NeuralNetTorch_r87_BAG_L1', 'LightGBM_r9_BAG_L1']",,1,
house_prices_nominal,1,Portfolio-N3 (ensemble),26482.199687454944,296.459245764083,0.5412216642981197,183.4113729000092,0.003310783268654,"['CatBoost_r78_BAG_L1', 'NeuralNetTorch_r87_BAG_L1', 'LightGBM_r9_BAG_L1']",,1,
house_prices_nominal,2,Portfolio-N3 (ensemble),19693.977748464305,17.160509431970628,0.3137674905927571,195.64051151275635,0.0053174854957893,"['CatBoost_r78_BAG_L1', 'NeuralNetTorch_r87_BAG_L1', 'LightGBM_r9_BAG_L1']",,1,
ilpd,0,Portfolio-N2 (ensemble),0.2955182072829131,757.0,1.0,5.261032581329346,0.00096303112102,"['CatBoost_r78_BAG_L1', 'XGBoost_r134_BAG_L1']",,1,
ilpd,1,Portfolio-N2 (ensemble),0.3725490196078431,813.0,1.0,3.5330240726470947,0.0013205485728346,"['CatBoost_r78_BAG_L1', 'XGBoost_r134_BAG_L1']",,1,
ilpd,2,Portfolio-N2 (ensemble),0.2100840336134454,644.0,1.0,3.8302836418151855,0.0009841943482387,"['CatBoost_r78_BAG_L1', 'XGBoost_r134_BAG_L1']",,1,
ilpd,0,Portfolio-N3 (ensemble),0.2577030812324929,223.00000000000003,0.6849315068493143,9.625444173812866,0.0013199310564461,"['CatBoost_r78_BAG_L1', 'XGBoost_r134_BAG_L1', 'NeuralNetTorch_r103_BAG_L1']",,1,
ilpd,1,Portfolio-N3 (ensemble),0.3277310924369747,83.25,0.5737704918032788,8.34868836402893,0.0020820198909699,"['CatBoost_r78_BAG_L1', 'XGBoost_r134_BAG_L1', 'NeuralNetTorch_r103_BAG_L1']",,1,
ilpd,2,Portfolio-N3 (ensemble),0.1988795518207282,353.25,0.8055567330175611,10.1336030960083,0.0016572217794061,"['CatBoost_r78_BAG_L1', 'XGBoost_r134_BAG_L1', 'NeuralNetTorch_r103_BAG_L1']",,1,
kc2,0,Portfolio-N2 (ensemble),0.1341991341991342,761.0,1.0,9.010265827178957,0.0021106712662853,"['CatBoost_r78_BAG_L1', 'NeuralNetTorch_r87_BAG_L1']",,1,
kc2,1,Portfolio-N2 (ensemble),0.0660173160173159,34.000000000000014,0.1935483870967755,6.923895120620728,0.0017135170684463,"['CatBoost_r78_BAG_L1', 'NeuralNetTorch_r87_BAG_L1']",,1,
kc2,2,Portfolio-N2 (ensemble),0.1023809523809523,98.25,0.6250000000000036,10.3385968208313,0.0020986178825641,"['CatBoost_r78_BAG_L1', 'NeuralNetTorch_r87_BAG_L1']",,1,
kc2,0,Portfolio-N3 (ensemble),0.1168831168831169,90.0,0.6315789473684235,9.574232339859009,0.0025597522998677,"['CatBoost_r78_BAG_L1', 'NeuralNetTorch_r87_BAG_L1', 'LightGBM_r9_BAG_L1']",,1,
kc2,1,Portfolio-N3 (ensemble),0.0876623376623376,336.4,0.5161290322580665,7.637362718582153,0.0021198654540196,"['CatBoost_r78_BAG_L1', 'NeuralNetTorch_r87_BAG_L1', 'LightGBM_r9_BAG_L1']",,1,
kc2,2,Portfolio-N3 (ensemble),0.1071428571428571,190.0,0.7500000000000031,11.067497491836548,0.0024706559162943,"['CatBoost_r78_BAG_L1', 'NeuralNetTorch_r87_BAG_L1', 'LightGBM_r9_BAG_L1']",,1,
meta,0,Portfolio-N2 (ensemble),0.0208333333333333,116.0,0.4545487603546216,11.617579221725464,0.0024920701980589,"['CatBoost_r78_BAG_L1', 'NeuralNetTorch_r87_BAG_L1']",,1,
meta,1,Portfolio-N2 (ensemble),0.0208333333333333,372.0,0.6250000000000036,8.495804786682129,0.002047758210789,"['CatBoost_r78_BAG_L1', 'NeuralNetTorch_r87_BAG_L1']",,1,
meta,2,Portfolio-N2 (ensemble),0.0583333333333333,93.0,0.187500000000003,19.07973909378052,0.0022675006678609,"['CatBoost_r78_BAG_L1', 'NeuralNetTorch_r87_BAG_L1']",,1,
meta,0,Portfolio-N3 (ensemble),0.025,158.0,0.5454585124255454,12.354573488235474,0.0032880224964834,"['CatBoost_r78_BAG_L1', 'NeuralNetTorch_r87_BAG_L1', 'LightGBM_r9_BAG_L1']",,1,
meta,1,Portfolio-N3 (ensemble),0.0208333333333333,372.0,0.6250000000000036,9.139957666397097,0.0026572337656309,"['CatBoost_r78_BAG_L1', 'NeuralNetTorch_r87_BAG_L1', 'LightGBM_r9_BAG_L1']",,1,
meta,2,Portfolio-N3 (ensemble),0.0583333333333333,93.0,0.187500000000003,19.58569312095642,0.0029055774211882,"['CatBoost_r78_BAG_L1', 'NeuralNetTorch_r87_BAG_L1', 'LightGBM_r9_BAG_L1']",,1,
no2,0,Portfolio-N2 (ensemble),0.2868589743589743,456.00000000000006,0.9242421120280984,7.880486011505127,0.0009688520431517,"['CatBoost_r78_BAG_L1', 'NeuralNetTorch_r103_BAG_L1']",,1,
no2,1,Portfolio-N2 (ensemble),0.2576,621.0,1.0,7.941885709762573,0.0008231019973754,"['CatBoost_r78_BAG_L1', 'NeuralNetTorch_r103_BAG_L1']",,1,
no2,2,Portfolio-N2 (ensemble),0.2128,749.5,1.0,8.31641697883606,0.0008906984329221,"['CatBoost_r78_BAG_L1', 'NeuralNetTorch_r103_BAG_L1']",,1,
no2,0,Portfolio-N3 (ensemble),0.2740384615384615,254.00000000000003,0.8030294912730556,8.443678379058838,0.0018829154968259,"['CatBoost_r78_BAG_L1', 'NeuralNetTorch_r103_BAG_L1', 'XGBoost_r185_BAG_L1']",,1,
no2,1,Portfolio-N3 (ensemble),0.2576,621.0,1.0,8.63671088218689,0.0019474554061888,"['CatBoost_r78_BAG_L1', 'NeuralNetTorch_r103_BAG_L1', 'XGBoost_r185_BAG_L1']",,1,
no2,2,Portfolio-N3 (ensemble),0.1807999999999999,347.3333333333333,0.7446808510638306,8.95912766456604,0.0017675590515134,"['CatBoost_r78_BAG_L1', 'NeuralNetTorch_r103_BAG_L1', 'XGBoost_r185_BAG_L1']",,1,
pm10,0,Portfolio-N2 (ensemble),0.4006410256410256,934.0,1.0,7.290662527084351,0.0007672595977782,"['CatBoost_r78_BAG_L1', 'NeuralNetTorch_r87_BAG_L1']",,1,
pm10,1,Portfolio-N2 (ensemble),0.5608974358974359,969.5,1.0,6.528037786483765,0.0007000923156737,"['CatBoost_r78_BAG_L1', 'NeuralNetTorch_r87_BAG_L1']",,1,
pm10,2,Portfolio-N2 (ensemble),0.3878205128205128,533.0,0.9622641452474188,6.901703834533691,0.0007261610031127,"['CatBoost_r78_BAG_L1', 'NeuralNetTorch_r87_BAG_L1']",,1,
pm10,0,Portfolio-N3 (ensemble),0.3381410256410256,761.0,1.0,10.410237550735474,0.0007643938064574,"['CatBoost_r78_BAG_L1', 'NeuralNetTorch_r87_BAG_L1', 'CatBoost_r47_BAG_L1']",,1,
pm10,1,Portfolio-N3 (ensemble),0.5336538461538461,663.25,1.0,9.53263235092163,0.0007040452957152,"['CatBoost_r78_BAG_L1', 'NeuralNetTorch_r87_BAG_L1', 'CatBoost_r47_BAG_L1']",,1,
pm10,2,Portfolio-N3 (ensemble),0.3782051282051282,351.5,0.905660363118546,9.68050456047058,0.0007331037521362,"['CatBoost_r78_BAG_L1', 'NeuralNetTorch_r87_BAG_L1', 'CatBoost_r47_BAG_L1']",,1,
rmftsa_ladata,0,Portfolio-N2 (ensemble),0.0279503105590062,686.0175438596491,1.0,20.892684936523438,0.0012443947979783,"['CatBoost_r78_BAG_L1', 'XGBoost_r134_BAG_L1']",,1,
rmftsa_ladata,1,Portfolio-N2 (ensemble),0.0310559006211179,748.0000000002967,1.0,5.393014192581177,0.000127826150008,"['CatBoost_r78_BAG_L1', 'XGBoost_r134_BAG_L1']",,1,
rmftsa_ladata,2,Portfolio-N2 (ensemble),0.0329153605015674,373.0,0.9000000000000035,5.162823438644409,0.0010721749208104,"['CatBoost_r78_BAG_L1', 'XGBoost_r134_BAG_L1']",,1,
rmftsa_ladata,0,Portfolio-N3 (ensemble),0.0201863354037267,132.49999999999997,0.5833333333333365,25.553161621093743,0.0009333993506243,"['CatBoost_r78_BAG_L1', 'XGBoost_r134_BAG_L1', 'NeuralNetTorch_r103_BAG_L1']",,1,
rmftsa_ladata,1,Portfolio-N3 (ensemble),0.0217391304347825,70.15697674418605,0.6250000000000022,9.698337078094482,0.0023699839284099,"['CatBoost_r78_BAG_L1', 'XGBoost_r134_BAG_L1', 'NeuralNetTorch_r103_BAG_L1']",,1,
rmftsa_ladata,2,Portfolio-N3 (ensemble),0.0266457680250783,50.49999999999998,0.4999999999999995,9.30711841583252,0.002118461714016,"['CatBoost_r78_BAG_L1', 'XGBoost_r134_BAG_L1', 'NeuralNetTorch_r103_BAG_L1']",,1,
sensory,0,Portfolio-N2 (ensemble),0.6465732885397183,564.193258005732,0.9574386949078022,10.057435274124146,0.0012730144792132,"['CatBoost_r78_BAG_L1', 'NeuralNetTorch_r87_BAG_L1']",,1,
sensory,1,Portfolio-N2 (ensemble),0.5822823476875163,321.3105369349015,0.6913154116831812,6.336382389068604,0.0012203388743929,"['CatBoost_r78_BAG_L1', 'NeuralNetTorch_r87_BAG_L1']",,1,
sensory,2,Portfolio-N2 (ensemble),0.7083289059836141,674.4812818449932,1.0,6.645901203155518,0.0011595214406648,"['CatBoost_r78_BAG_L1', 'NeuralNetTorch_r87_BAG_L1']",,1,
sensory,0,Portfolio-N3 (ensemble),0.6465732885397183,564.193258005732,0.9574386949078022,10.600899934768677,0.0012730144792132,"['CatBoost_r78_BAG_L1', 'NeuralNetTorch_r87_BAG_L1', 'XGBoost_r179_BAG_L1']",,1,
