,best_node.mean,best_node.sd,elite_nn.mean,elite_nn.sd,linear_discr.mean,linear_discr.sd,naive_bayes.mean,naive_bayes.sd,one_nn.mean,one_nn.sd,random_node.mean,random_node.sd,worst_node.mean,worst_node.sd,dataset
0,0.8025166369275645,0.0059340779642327495,0.7116655209108854,0.14677277855614396,0.8338156038457919,0.005618243571949735,0.8069809684187824,0.005480177149484465,0.8764471605596198,0.004646861427955196,0.5670871301537648,0.009186323218785035,0.5008584202097841,0.006176369384924657,2dplanes
1,0.9819078947368421,6.934819430197054e-05,,,,,,,,,0.9819078947368421,6.934819430197054e-05,0.9819078947368421,6.934819430197054e-05,APSFailure
2,,,,,,,,,,,,,,,Allstate_Claims_Severity
3,0.9421099269970187,0.0001446495824746169,0.9047879958850358,0.005539134097387507,0.9421099269970187,0.0001446495824746169,0.8521189978773134,0.27881861531760177,0.9153162903620637,0.0033717403552780685,0.9421099269970187,0.0001446495824746169,0.9421099269970187,0.0001446495824746169,Amazon_employee_access
4,0.8550724637681159,0.050204371233880496,0.7492753623188406,0.25111945680592224,0.8623188405797102,0.05346846285308854,0.8565217391304347,0.0337819009411538,0.6898550724637681,0.05029725636645554,0.5550724637681159,0.007000665094777484,0.5869565217391305,0.0652621066961657,Australian
5,0.7368744680851064,0.02518320534863545,0.5798078014184398,0.19712471023062955,0.7118184397163121,0.025660975619311972,0.6126390070921985,0.02387306158593115,0.7435382978723404,0.02452248095219823,0.6043624113475178,0.021261701235256586,0.5427886524822696,0.0018283657987395248,Bioresponse
6,0.005892134320659538,0.0007689805366737015,0.006359861168180586,0.0028848605125343734,0.16105461475918628,0.012726878035108016,0.0036475700060323657,0.0002955742620336012,0.10746325940043537,0.005683101448810676,0.004208579946320695,0.0012654995715127176,0.005611673063304861,0.0004409826471959248,Brazilian_houses
7,,,,,,,,,,,,,,,Buzzinsocialmedia_Twitter
8,0.8315810637107101,8.778362693876641e-05,,,,,,,,,0.8315810637107101,8.778362693876641e-05,0.8310303753502595,0.001758191969336014,Click_prediction_small
9,0.5582713303536833,0.011314074154432661,0.3898751589785328,0.08278280836713901,,,,,,,0.5391191554145708,3.837041359936115e-05,0.5391191554145708,3.837041359936115e-05,Diabetes130US
10,0.19918571428571424,0.0003370540641749758,0.19814285714285715,0.017368749793458226,0.8227857142857143,0.005387164555692858,0.5946857142857143,0.008832993190730018,0.8538428571428571,0.003233505150074075,0.11981428571428569,0.0013197436705698086,0.11802857142857141,0.012786011347085548,Fashion-MNIST
11,0.485,0.022476839932101943,0.500625,0.0019764235376052305,0.501875,0.05270874505768047,0.5,0.0,0.5306249999999999,0.036615731667625544,0.4887499999999999,0.023899383999499983,0.49749999999999994,0.02719528145346788,GAMETES_Epistasis_2-Way_1000atts_0_4H_EDM-1_EDM-1_1
12,0.4875,0.02585348676248095,0.5,0.0,0.491875,0.04564830074724701,0.50875,0.027512623365365294,0.548125,0.04419908401514423,0.49375,0.020412414523193145,0.4875,0.023570226039551577,GAMETES_Epistasis_2-Way_20atts_0_1H_EDM-1_1
